Percentile,0.0,25.0,50.0,75.0,100.0,0.0,25.0,50.0,75.0,100.0,0.0,25.0,50.0,75.0,100.0,0.0,25.0,50.0,75.0,100.0
Group,gut,gut,gut,gut,gut,left palm,left palm,left palm,left palm,left palm,right palm,right palm,right palm,right palm,right palm,tongue,tongue,tongue,tongue,tongue
39c4199fe81f30a5b4b0fd5bf2f43c03,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,42.0,263.0,1.0,1.0,1.0,37.0,165.0,44.0,48.0,56.0,192.0,230.0
3f6752aabcc291b67a063fb6492fd107,1.0,1.0,1.0,1.0,7.0,1.0,1.0,5.0,29.5,1096.0,1.0,1.0,1.0,1.0,378.0,1.0,1.0,1.0,1.0,1.0
1f584fb69acdb03627306d7e7b278af6,1.0,1.0,121.5,263.25,489.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
d2a8811affdca18fbfc7aa973a4d8ca1,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,77.0,1.0,1.0,1.0,1.0,1.0,1.0,57.0,104.0,149.0,327.0
b36ed4cdf7c0f387ac70951a11bddd29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.5,37.0,130.0,1.0,1.0,19.0,83.0,107.0,42.0,48.0,56.0,68.0,229.0
27855451d704f0e78a81e5f951cf28b1,1.0,1.0,1.0,1.0,36.0,1.0,1.0,1.0,48.75,506.0,1.0,1.0,1.0,1.0,379.0,1.0,1.0,1.0,1.0,115.0
4e22aa3508b98813f52e1a12ffdb74ad,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,724.0,1.0,1.0,1.0,47.0,275.0,1.0,1.0,1.0,1.0,1.0
a5402824916049e6a0510dfb58147869,1.0,1.0,1.0,1.0,13.0,16.0,24.5,44.0,57.0,92.0,1.0,1.0,19.0,120.0,474.0,1.0,1.0,1.0,1.0,1.0
0afabc98ba5f06d77586c65dd984e126,1.0,1.0,1.0,1.0,1.0,1.0,25.75,36.0,64.75,115.0,1.0,1.0,1.0,66.0,211.0,16.0,26.0,28.0,34.0,55.0
a67613d18109ca8bda841018545cb1d7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.5,11.5,111.0,1.0,1.0,1.0,7.0,28.0,7.0,20.0,59.0,80.0,544.0
ef9ecba707ad092c6ac7bef17d0db268,1.0,1.0,1.0,1.0,1.0,1.0,27.25,41.5,71.75,125.0,1.0,1.0,24.0,49.0,484.0,1.0,1.0,1.0,1.0,1.0
661193b56e1231050ec078a317e076a3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,127.25,349.0,1.0,1.0,1.0,81.0,136.0,1.0,1.0,1.0,1.0,1.0
63aa2386a172bfacfe644fad139c104c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.25,88.0,1.0,1.0,1.0,137.0,414.0,1.0,1.0,1.0,1.0,1.0
6e6ba3f1d999799f0ba2687bbb293ab2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,40.0,1.0,1.0,1.0,23.0,880.0
857b4205ec3f91149633495d70354521,1.0,1.0,1.0,1.0,1.0,1.0,34.0,44.5,106.25,139.0,1.0,11.0,26.0,41.0,212.0,1.0,1.0,1.0,1.0,1.0
aa9dfb40c4830edc6e2118b1e6980b22,1.0,1.0,69.0,216.5,288.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,1.0,1.0,1.0,1.0,1.0
e312a2b60d73d62145c4980e7f8d01b9,1.0,27.25,89.5,180.0,270.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,51.0,1.0,1.0,1.0,1.0,1.0
25a8404c3809391205ea2ea29c50dbb7,1.0,1.0,1.0,200.25,457.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
e3ed7d00c8d0300eb6ae57c458de95b7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.75,168.0,1.0,1.0,1.0,1.0,50.0,1.0,1.0,33.0,161.0,233.0
6630fb0bce391a5ec1dc67ee0b618f6e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52.0,121.0,148.0,1.0,1.0,1.0,1.0,283.0,1.0,1.0,1.0,1.0,36.0
385d596077ffe9ba4dcf4718d48df5a0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,78.0,159.0,1.0,1.0,13.0,124.0,156.0,1.0,1.0,1.0,1.0,1.0
a55083d6821b6fdfee4ba2e9f40fc38d,1.0,1.0,34.0,197.75,303.0,1.0,1.0,1.0,1.0,56.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2f173101691f8f9521e843a5c1ae40c1,1.0,1.0,1.0,1.0,1.0,1.0,10.0,24.0,51.0,196.0,1.0,1.0,1.0,45.0,292.0,1.0,1.0,1.0,1.0,1.0
ada653edfd3ae85d6d689e24e2546ea6,1.0,1.0,1.0,1.0,3.0,1.0,10.0,40.0,61.75,146.0,1.0,7.0,10.0,18.0,408.0,1.0,1.0,1.0,1.0,1.0
c84509b5d38955838482e9d6a4770bfe,1.0,1.0,1.0,1.0,1.0,1.0,18.0,29.5,39.0,159.0,1.0,12.0,16.0,82.0,184.0,1.0,1.0,1.0,11.0,44.0
8f0ba2d0c4a91f9303ab9e1b48d9f92b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,29.0,108.0,1.0,1.0,1.0,22.0,119.0,1.0,22.0,40.0,56.0,143.0
9496b3deef3751dada324142e57b8496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,160.0,1.0,1.0,1.0,1.0,314.0,1.0,1.0,1.0,1.0,1.0
2437535bb10279fbb5ace6ec2a9ca604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,722.0,1.0,1.0,1.0,1.0,1.0
c0621c113c3881acaa5a885e8696262b,1.0,1.0,1.0,1.0,1.0,1.0,15.25,32.5,58.5,147.0,1.0,15.0,21.0,67.0,93.0,1.0,1.0,1.0,1.0,1.0
6a42d2b0592b02b980482226e0408ae5,1.0,1.0,1.0,1.0,1.0,1.0,15.0,35.0,57.75,80.0,1.0,1.0,13.0,52.0,167.0,1.0,1.0,1.0,1.0,1.0
115e28c1e70188545e0df9f13829e425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,71.0,459.0
feb095235cc35615953f8acf60405888,1.0,1.0,44.5,126.0,266.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,1.0,1.0,1.0,1.0,1.0
6f37b63fa180896c68c12ff39ea6d992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.5,44.5,346.0,1.0,1.0,1.0,37.0,88.0,1.0,1.0,1.0,1.0,1.0
4c77b4a241dbcc5b0a1156a672494d3c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,31.0,234.0,1.0,1.0,1.0,23.0,200.0,1.0,1.0,1.0,7.0,27.0
a1bef55a97db05fdc081a43465349d20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,313.0,1.0,1.0,1.0,1.0,293.0,1.0,1.0,1.0,1.0,1.0
efff83850806ec2d1f98bdc32c9b5032,1.0,1.0,23.0,107.75,263.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,51.0,1.0,1.0,1.0,1.0,1.0
93fd9587a7cacdd261dfa87d1ac03f69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.5,509.0,1.0,1.0,1.0,1.0,82.0,1.0,1.0,1.0,1.0,1.0
6712ed33e2555202fed3b510d0526fb8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,42.5,64.0,1.0,1.0,1.0,25.0,363.0,1.0,1.0,1.0,1.0,1.0
b7418eacada1319fa8b6baaf6aff06cd,1.0,1.0,22.5,94.5,353.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,1.0,1.0,1.0,1.0,1.0
f58ef02fd3fe4f8f1c8ba13a3e205697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,29.25,172.0,1.0,8.0,12.0,28.0,237.0,1.0,1.0,1.0,1.0,1.0
106bd865c1d09faf628b797143471563,17.0,29.0,45.0,87.25,209.0,1.0,1.0,1.0,4.5,19.0,1.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,1.0,1.0
4dc10ad4afd35b9803d853e819d3cec5,1.0,11.5,28.0,62.5,295.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
455bd447ce50ab401ed011bd899c19d0,1.0,1.0,46.5,114.0,174.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7251b9f4e6faa33b5861aad135b5ed42,1.0,1.0,1.0,120.0,249.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9825426be20fbb54b2a7f72ee7d48d21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.5,51.0,1.0,1.0,1.0,1.0,17.0,10.0,16.0,26.0,43.0,128.0
64d5101b2df15e6872678eba97c70018,1.0,21.25,44.5,82.75,163.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
75c1405eb8a41e6e91339d78d3a548a3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,107.0,1.0,1.0,1.0,1.0,329.0,1.0,1.0,1.0,1.0,1.0
b50999f171fe6cee3c0493b50bb8926e,1.0,17.25,28.5,70.5,188.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0
d3a5dac580af1f9ccc6f516d334454c5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,74.0,1.0,1.0,1.0,1.0,13.0,17.0,20.0,26.0,41.0,116.0
6c524c5003c3e02e3796c91d900dfd8a,28.0,31.25,37.0,56.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,1.0,1.0,1.0,1.0,1.0
d8a637e4a71b0d41cd326411f9a36b72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.5,77.0,1.0,1.0,1.0,1.0,134.0,1.0,1.0,1.0,1.0,1.0
f540d33e721da6d5f306137ed0fabbfd,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,267.0,1.0,1.0,1.0,1.0,120.0,1.0,1.0,1.0,1.0,1.0
707f5ba87a63b8071f5b7cad27aa9046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.75,132.0,1.0,1.0,1.0,1.0,84.0,1.0,1.0,1.0,1.0,63.0
14ca6a8129ff8d410ec8b813f368c9f3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52.0,1.0,1.0,1.0,1.0,14.0,1.0,15.0,26.0,52.0,82.0
f0b5463f03e2a4eeb02af06f6e9abbfb,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,20.5,194.0,1.0,1.0,1.0,20.0,71.0,1.0,1.0,1.0,1.0,1.0
4a75fcf52d0e531670c5db3dc7bbdebe,1.0,1.0,1.0,37.5,223.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a241130e3329aa2290a241a4c7f1198a,29.0,36.0,41.5,49.25,59.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0
0ad47af54774c67f2286f426a018cf73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.5,29.25,59.0,1.0,1.0,14.0,33.0,95.0,1.0,1.0,1.0,1.0,1.0
6d921a67aa7c3f9aa782195fc00201ea,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.5,40.25,59.0,1.0,1.0,1.0,1.0,128.0,1.0,1.0,1.0,1.0,1.0
6d6db3b34de7c95e0164bc3ce3a432f8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,20.25,185.0,1.0,1.0,1.0,24.0,39.0,1.0,1.0,1.0,1.0,1.0
13f5aba07d66b4d4f6a20ccd480a3836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,153.0
62b37b01d06eb149095ba9ccdc7af2b8,1.0,1.0,1.0,67.75,183.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9eec995d1b7de24deb146bf87c62e8ef,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.5,25.0,37.0,1.0,1.0,1.0,12.0,118.0,1.0,1.0,1.0,1.0,13.0
cdd363405ed482776e9de1e5245448b1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,191.0,1.0,1.0,1.0,1.0,132.0,1.0,1.0,1.0,1.0,6.0
b4522fd8fd73185efa97ac64b2cc7e25,1.0,1.0,19.5,64.0,125.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,1.0,1.0,1.0,1.0,1.0
5b9cc5f3383146b1bdc91664611ad490,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,47.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,8.0,60.0,105.0
cc183650cb3dcbac360cc172c5d703b3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.25,124.0,1.0,1.0,1.0,17.0,40.0,1.0,1.0,1.0,1.0,1.0
a2fde235d88b046063c654d204a7a4c6,1.0,25.0,40.5,49.75,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0cf0a8fd1e0718ac71fcaeed38556c78,1.0,1.0,27.0,75.75,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
98b8fb4e2dc98e89e2063eb5ad56978d,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.5,24.0,44.0,1.0,1.0,1.0,1.0,78.0,1.0,1.0,1.0,21.0,35.0
c8dfcd75c410c2c0b794df887ec0a34e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.25,60.0,1.0,1.0,14.0,22.0,60.0,1.0,1.0,1.0,1.0,1.0
d061426ac84016b183e18c6e2885fd29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.75,129.0,1.0,1.0,1.0,1.0,104.0,1.0,1.0,1.0,1.0,26.0
25eceffa4cd0ea265e2402c1674292ad,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,248.0,1.0,1.0,1.0,1.0,1.0
652b994f73d84df28e05cca4bd945b80,1.0,1.0,24.0,67.75,93.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a9b4a380d3b76755de55410a3b856df4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,21.25,38.0,1.0,1.0,1.0,19.0,84.0,1.0,1.0,1.0,1.0,13.0
9049e702d18015c0f3159c054521811b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,93.0,1.0,1.0,1.0,1.0,144.0,1.0,1.0,1.0,1.0,23.0
f93264ea82f3fe38761ffea075832af6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,145.0,1.0,1.0,1.0,23.0,63.0,1.0,1.0,1.0,1.0,1.0
9995ee984e1b3e33f924d54b5af218d5,1.0,1.0,1.0,34.25,136.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6a727fb5deb644a626c6d8db1b910264,1.0,1.0,1.0,1.0,1.0,1.0,11.5,26.0,33.25,46.0,1.0,1.0,1.0,11.0,68.0,1.0,1.0,1.0,1.0,1.0
03962dcc12fa27ce05bb5ec0cbc845e1,1.0,1.0,1.0,10.5,40.0,1.0,1.0,3.5,10.0,13.0,1.0,1.0,1.0,25.0,91.0,1.0,1.0,1.0,1.0,1.0
b65cf6043dce1f7e59f53c217fb260f8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.5,59.0,1.0,1.0,1.0,26.0,67.0,1.0,1.0,1.0,1.0,1.0
0f4e6fb8fe44475eb5fe7b8c23cd302c,1.0,1.0,1.0,1.0,1.0,1.0,7.0,13.0,16.25,20.0,1.0,1.0,1.0,21.0,93.0,1.0,1.0,1.0,1.0,1.0
1275c8657f3502d2f3d7b0d9ec7e1c78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76.0,1.0,1.0,1.0,1.0,115.0,1.0,1.0,1.0,1.0,1.0
9a214b109e40bba73119d98bc589137d,1.0,1.0,1.0,18.5,171.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43.0,1.0,1.0,1.0,1.0,1.0
c192427b4464e1e6518e606baebdfcc4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,16.0,188.0
28d5c3a57b69062e0533659a8581e8d2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.75,54.0,1.0,1.0,1.0,19.0,66.0,1.0,1.0,1.0,1.0,1.0
bd125a76504879bb9c7e39a1cfd9e8f0,1.0,18.25,32.5,41.5,54.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,1.0,1.0,1.0,1.0
2b5b215370643f29a4fa44cd92f98406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,237.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33cad932d631b8b687b7a4ab47256f50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.75,38.0,1.0,1.0,1.0,16.0,68.0,1.0,1.0,1.0,1.0,1.0
9d07a6ff18a64d9e41e70bb17e9e02c7,1.0,7.0,27.0,46.25,78.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ee5f9957059a8fc136180296abe68410,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5,11.25,128.0,1.0,1.0,1.0,10.0,39.0,1.0,1.0,1.0,1.0,1.0
20d7d74d652dc2e8350a546230369d87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.25,88.0,1.0,1.0,1.0,1.0,98.0,1.0,1.0,1.0,1.0,1.0
b60e945effc23b9d2fcbf954e742f225,1.0,10.75,24.0,38.5,65.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0
6f47312c16018daf100523ef19e3c2e3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,15.0,150.0
a4cb5567db12409c1d56ecc1a068716b,1.0,1.0,27.0,47.5,66.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
94c74d1568cac65bbf7207e318eae5e3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.5,62.0,1.0,1.0,14.0,16.0,22.0,1.0,1.0,1.0,1.0,1.0
43448df049aca67bf9844aa6e8a9f381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33e1ac220f41546ecd814774ab05f65e,1.0,1.0,1.0,51.75,105.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
05dda23dde6461051c9301e32d1bd5ea,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.75,110.0,1.0,1.0,1.0,1.0,70.0,1.0,1.0,1.0,1.0,1.0
a978026c6c33bccb8dd70bd2ddbf48bf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.5,50.0,1.0,1.0,1.0,9.0,101.0,1.0,1.0,1.0,1.0,7.0
db6086608389f922cfd2e33a3a6826f5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.5,18.25,27.0,1.0,1.0,1.0,17.0,43.0,1.0,1.0,3.0,8.0,15.0
353b00e164d7ee0aefd33c34d12562d9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.25,137.0,1.0,1.0,1.0,12.0,16.0,1.0,1.0,1.0,1.0,1.0
0f9e8f424f928fd6c31b88cae7baf895,1.0,1.0,10.5,40.5,81.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a6b32fa9c8812a4f830754858d9f156f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.25,141.0,1.0,1.0,1.0,1.0,28.0,1.0,1.0,1.0,1.0,1.0
08facab685fd719caf7534ebc296e3de,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,42.0,1.0,1.0,1.0,1.0,53.0,1.0,1.0,1.0,1.0,1.0
